,Movie_name,Popularity,rating,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19
1019,Gaslight (1944),0.0583190394511149,3.88571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1020,8 1/2 (1963),0.0634648370497427,3.81578947368421,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1021,"Fast, Cheap & Out of Control (1997)",0.0531732418524871,3.4375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1022,Fathers' Day (1997),0.0514579759862778,2.58064516129032,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,Mrs. Dalloway (1997),0.0240137221269296,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1024,Fire Down Below (1997),0.0737564322469982,2.93181818181818,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1025,"Lay of the Land, The (1997)",0.00514579759862778,2.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1026,"Shooter, The (1995)",0.00343053173241852,2.66666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,Grumpier Old Men (1995),0.252144082332761,3.04054054054054,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1028,Jury Duty (1995),0.0222984562607204,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,"Beverly Hillbillies, The (1993)",0.0325900514579759,2.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,Lassie (1994),0.0102915951972555,2.28571428571428,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,Little Big League (1994),0.0257289879931389,2.875,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,Homeward Bound II: Lost in San Francisco (1996),0.0531732418524871,2.78125,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,"Quest, The (1996)",0.0445969125214408,2.51851851851851,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,Cool Runnings (1993),0.11492281303602,3.16176470588235,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,Drop Dead Fred (1991),0.039451114922813,2.75,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1036,Grease 2 (1982),0.039451114922813,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1037,Switchback (1997),0.0274442538593482,2.8235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1038,Hamlet (1996),0.152658662092624,4.01111111111111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1039,Two if by Sea (1996),0.0411663807890223,2.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1040,Forget Paris (1995),0.104631217838765,3.19354838709677,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1041,Just Cause (1995),0.04631217838765,3.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1042,Rent-a-Kid (1995),0.0120068610634648,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,"Paper, The (1994)",0.0668953687821612,3.225,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1044,Fearless (1993),0.0411663807890223,3.24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1045,Malice (1993),0.0771869639794168,3.17391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1046,Multiplicity (1996),0.228130360205831,2.83582089552238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,She's the One (1996),0.123499142367066,3.01369863013698,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1048,House Arrest (1996),0.0411663807890223,2.52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,"Ghost and Mrs. Muir, The (1947)",0.072041166380789,3.65116279069767,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1050,"Associate, The (1996)",0.0686106346483705,3.24390243902439,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,Dracula: Dead and Loving It (1995),0.0411663807890223,2.28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1052,Now and Then (1995),0.039451114922813,3.45833333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1053,Mr. Wrong (1996),0.0377358490566037,2.30434782608695,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,"Simple Twist of Fate, A (1994)",0.0154373927958833,3.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1055,Cronos (1992),0.0154373927958833,3.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1056,"Pallbearer, The (1996)",0.0360205831903945,2.31818181818181,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,"War, The (1994)",0.0240137221269296,3.26666666666666,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1058,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),0.0583190394511149,2.77142857142857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,"Adventures of Pinocchio, The (1996)",0.0651801029159519,3.05128205128205,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,"Evening Star, The (1996)",0.0480274442538593,2.93103448275862,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1061,Four Days in September (1997),0.0188679245283018,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1062,"Little Princess, A (1995)",0.0686106346483705,3.65853658536585,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1063,Crossfire (1947),0.00514579759862778,4.25,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1064,Koyaanisqatsi (1983),0.0891938250428816,3.49056603773584,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1065,Balto (1995),0.0257289879931389,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,Bottle Rocket (1996),0.0737564322469982,3.45454545454545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,"Star Maker, The (Uomo delle stelle, L') (1995)",0.0188679245283018,3.16666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1068,Amateur (1994),0.0291595197255574,3.16666666666666,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1069,Living in Oblivion (1995),0.0445969125214408,3.74074074074074,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,Party Girl (1995),0.0257289879931389,2.875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,"Pyromaniac's Love Story, A (1995)",0.0102915951972555,2.42857142857142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1072,Shallow Grave (1994),0.111492281303602,3.81818181818181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1073,Reality Bites (1994),0.130360205831903,2.96103896103896,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1074,"Man of No Importance, A (1994)",0.0102915951972555,3.42857142857142,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1075,"Pagemaster, The (1994)",0.0188679245283018,2.25,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1076,Love and a .45 (1994),0.0120068610634648,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1077,Oliver & Company (1988),0.0360205831903945,2.77272727272727,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,Joe's Apartment (1996),0.0754716981132075,2.24444444444444,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1079,Celestial Clockwork (1994),0.00171526586620926,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,Curdled (1996),0.0120068610634648,2.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1081,Female Perversions (1996),0.0120068610634648,2.625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1082,Albino Alligator (1996),0.00857632933104631,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1083,Anne Frank Remembered (1995),0.0343053173241852,3.85714285714285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1084,Carried Away (1996),0.0171526586620926,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1085,It's My Party (1995),0.0343053173241852,3.28571428571428,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1086,Bloodsport 2 (1995),0.0154373927958833,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,Double Team (1997),0.0205831903945111,2.23076923076923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,Speed 2: Cruise Control (1997),0.0634648370497427,2.13157894736842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1089,Sliver (1993),0.0617495711835334,2.4054054054054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1090,Pete's Dragon (1977),0.072041166380789,2.72093023255813,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1091,Dear God (1996),0.0188679245283018,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,Live Nude Girls (1995),0.0377358490566037,3.08695652173913,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,"Thin Line Between Love and Hate, A (1996)",0.0188679245283018,2.41666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,High School High (1996),0.0480274442538593,2.62068965517241,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,Commandments (1997),0.00343053173241852,2.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1096,"Hate (Haine, La) (1995)",0.0291595197255574,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1097,Flirting With Disaster (1996),0.0703259005145797,3.69047619047619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,"Red Firecracker, Green Firecracker (1994)",0.0205831903945111,3.46153846153846,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1099,What Happened Was... (1994),0.0120068610634648,2.625,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1100,Six Degrees of Separation (1993),0.125214408233276,3.77027027027027,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1101,Two Much (1996),0.0102915951972555,2.42857142857142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1102,Trust (1990),0.0308747855917667,3.78947368421052,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1103,C'est arrivé près de chez vous (1992),0.00514579759862778,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1104,Firestorm (1998),0.0291595197255574,2.83333333333333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1105,"Newton Boys, The (1998)",0.00514579759862778,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1106,Beyond Rangoon (1995),0.0291595197255574,3.05555555555555,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1107,Feast of July (1995),0.00686106346483705,2.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1108,Death and the Maiden (1994),0.04631217838765,3.42857142857142,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1109,Tank Girl (1995),0.0686106346483705,2.85365853658536,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1110,Double Happiness (1994),0.0102915951972555,3.42857142857142,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1111,Cobb (1994),0.0240137221269296,2.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1112,Mrs. Parker and the Vicious Circle (1994),0.0360205831903945,3.27272727272727,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1113,Faithful (1996),0.0154373927958833,3.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,Twelfth Night (1996),0.0480274442538593,3.41379310344827,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1115,"Mark of Zorro, The (1940)",0.0205831903945111,3.61538461538461,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,Surviving Picasso (1996),0.0308747855917667,3.10526315789473,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1117,Up in Smoke (1978),0.078902229845626,3.25531914893617,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,Some Kind of Wonderful (1987),0.0994854202401372,3.66101694915254,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1119,I'm Not Rappaport (1996),0.0274442538593482,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",0.0343053173241852,3.76190476190476,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1121,They Made Me a Criminal (1939),0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1122,"Last Time I Saw Paris, The (1954)",0.00343053173241852,3.66666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1123,"Farewell to Arms, A (1932)",0.0188679245283018,3.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1124,"Innocents, The (1961)",0.00514579759862778,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1125,"Old Man and the Sea, The (1958)",0.0531732418524871,3.34375,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1126,"Truman Show, The (1998)",0.0171526586620926,2.9090909090909,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1127,Heidi Fleiss: Hollywood Madam (1995),0.0205831903945111,2.69230769230769,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1128,Chungking Express (1994),0.04631217838765,3.57142857142857,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1129,Jupiter's Wife (1994),0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1130,Safe (1995),0.0205831903945111,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1131,Feeling Minnesota (1996),0.0531732418524871,2.625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1132,Escape to Witch Mountain (1975),0.0497427101200686,2.96666666666666,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1133,Get on the Bus (1996),0.0634648370497427,3.31578947368421,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1134,"Doors, The (1991)",0.0771869639794168,2.97826086956521,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1135,Ghosts of Mississippi (1996),0.0480274442538593,3.48275862068965,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1136,Beautiful Thing (1996),0.0480274442538593,3.96551724137931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1137,Best Men (1997),0.00686106346483705,3.4,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1138,Hackers (1995),0.0548885077186964,2.6060606060606,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1139,"Road to Wellville, The (1994)",0.0274442538593482,2.29411764705882,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,"War Room, The (1993)",0.0137221269296741,3.33333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1141,When We Were Kings (1996),0.0737564322469982,4.04545454545454,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1142,Hard Eight (1996),0.0240137221269296,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1143,"Quiet Room, The (1996)",0.00343053173241852,3.66666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1144,Blue Chips (1994),0.0137221269296741,2.66666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1145,Calendar Girl (1993),0.00343053173241852,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1146,My Family (1995),0.0343053173241852,3.66666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1147,Tom & Viv (1994),0.0137221269296741,3.33333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1148,Walkabout (1971),0.0428816466552315,3.84615384615384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1149,Last Dance (1996),0.0137221269296741,3.11111111111111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1150,Original Gangstas (1996),0.0102915951972555,2.14285714285714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1151,In Love and War (1996),0.04631217838765,3.42857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1152,Backbeat (1993),0.0308747855917667,3.47368421052631,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1153,Alphaville (1965),0.0188679245283018,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1154,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",0.00343053173241852,3.33333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1155,Cyclo (1995),0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1156,"Relic, The (1997)",0.0411663807890223,2.88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1157,"Fille seule, La (A Single Girl) (1995)",0.00514579759862778,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1158,Stalker (1979),0.0171526586620926,3.54545454545454,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1159,Love! Valour! Compassion! (1997),0.0428816466552315,3.61538461538461,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1160,Palookaville (1996),0.0205831903945111,2.92307692307692,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1161,Phat Beach (1996),0.00686106346483705,1.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,"Portrait of a Lady, The (1996)",0.0411663807890223,2.68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1163,Zeus and Roxanne (1997),0.00857632933104631,2.16666666666666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,Big Bully (1996),0.0222984562607204,1.85714285714285,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1165,Love & Human Remains (1993),0.0188679245283018,3.16666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,"Sum of Us, The (1994)",0.0171526586620926,3.54545454545454,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,Little Buddha (1993),0.0360205831903945,3.31818181818181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1168,Fresh (1994),0.0154373927958833,4.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1169,Spanking the Monkey (1994),0.0445969125214408,3.07407407407407,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1170,Wild Reeds (1994),0.0222984562607204,3.14285714285714,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1171,"Women, The (1939)",0.0240137221269296,3.66666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,Bliss (1997),0.0102915951972555,2.57142857142857,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1173,Caught (1996),0.0120068610634648,3.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1174,Hugo Pool (1997),0.00686106346483705,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1175,Welcome To Sarajevo (1997),0.0360205831903945,3.36363636363636,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1176,Dunston Checks In (1996),0.0102915951972555,1.85714285714285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,Major Payne (1994),0.0308747855917667,2.47368421052631,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,Man of the House (1995),0.0137221269296741,2.11111111111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,I Love Trouble (1994),0.0154373927958833,2.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,"Low Down Dirty Shame, A (1994)",0.0154373927958833,2.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,Cops and Robbersons (1994),0.0205831903945111,2.3076923076923,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,"Cowboy Way, The (1994)",0.0308747855917667,2.21052631578947,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,"Endless Summer 2, The (1994)",0.0154373927958833,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1184,In the Army Now (1994),0.0291595197255574,2.27777777777777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1185,"Inkwell, The (1994)",0.00343053173241852,3.33333333333333,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1186,Switchblade Sisters (1975),0.0205831903945111,3.23076923076923,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1187,Young Guns II (1990),0.0737564322469982,2.77272727272727,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1188,Prefontaine (1997),0.00343053173241852,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1189,That Old Feeling (1997),0.0171526586620926,3.36363636363636,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1190,"Letter From Death Row, A (1998)",0.00343053173241852,4.33333333333333,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1191,"Boys of St. Vincent, The (1993)",0.0205831903945111,3.38461538461538,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1192,Before the Rain (Pred dozhdot) (1994),0.0154373927958833,3.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1193,Once Were Warriors (1994),0.0514579759862778,4.06451612903225,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1194,Strawberry and Chocolate (Fresa y chocolate) (1993),0.0171526586620926,3.27272727272727,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1195,"Savage Nights (Nuits fauves, Les) (1992)",0.00343053173241852,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1196,"Family Thing, A (1996)",0.0754716981132075,3.55555555555555,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1197,Purple Noon (1960),0.0102915951972555,3.14285714285714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1198,Cemetery Man (Dellamorte Dellamore) (1994),0.0377358490566037,2.8695652173913,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1199,Kim (1950),0.0102915951972555,3.28571428571428,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1200,Marlene Dietrich: Shadow and Light (1996),0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1201,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",0.0120068610634648,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,Top Hat (1935),0.0343053173241852,4.04761904761904,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1203,To Be or Not to Be (1942),0.0291595197255574,3.61111111111111,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1204,"Secret Agent, The (1996)",0.00857632933104631,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1205,Amos & Andrew (1993),0.0308747855917667,2.68421052631578,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,Jade (1995),0.0274442538593482,2.29411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1207,Kiss of Death (1995),0.0325900514579759,2.85,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1208,Mixed Nuts (1994),0.0240137221269296,2.53333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,Virtuosity (1995),0.0634648370497427,2.73684210526315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1210,Blue Sky (1994),0.0188679245283018,3.41666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1211,Flesh and Bone (1993),0.00857632933104631,2.83333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1212,Guilty as Sin (1993),0.00857632933104631,2.16666666666666,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1213,In the Realm of the Senses (Ai no corrida) (1976),0.0137221269296741,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1214,Barb Wire (1996),0.0497427101200686,1.93333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1215,Kissed (1996),0.00857632933104631,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1216,Assassins (1995),0.0651801029159519,2.87179487179487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1217,Friday (1995),0.0428816466552315,3.46153846153846,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,"Goofy Movie, A (1995)",0.0325900514579759,2.9,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1219,Higher Learning (1995),0.0497427101200686,3.33333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1220,When a Man Loves a Woman (1994),0.0651801029159519,3.48717948717948,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
